self-learning capability?,Extra-courses did,Taken inputs from seniors or elders,Management or Technical,hard/smart worker,worked in teams ever?,Introvert,Suggested Job Role,Technical Score,Communication Score,Learning Score,Professional Score,Leadership Score,Personality Score,Career Readiness,Book_Category,Certification_Category,Workshop_Category,Subject_Category,Career_Area,Company_Category
0,0,1,0,1,1,0,2,14,4,1,19,2,5,7.1000000000000005,5,3,1,0,3,4
1,1,1,1,1,1,1,2,12,12,3,27,2,12,8.700000000000001,3,3,1,0,3,1
0,0,1,1,0,1,0,2,11,4,1,16,2,5,5.9,1,1,1,0,3,3
1,1,0,1,1,1,0,2,19,8,2,29,2,9,10.300000000000002,4,3,2,0,3,1
0,0,1,0,1,1,1,2,15,8,1,24,2,8,8.5,6,2,3,3,3,0
1,1,0,1,0,0,1,2,9,7,2,18,1,7,5.9,3,3,2,2,3,4
1,1,1,1,0,1,1,2,14,4,3,21,2,4,7.500000000000001,2,0,0,2,2,4
1,0,1,0,0,0,1,2,23,5,2,30,1,5,11.000000000000002,6,3,0,4,3,0
0,0,0,1,1,0,0,2,15,9,0,24,1,10,8.4,1,3,3,1,2,0
1,0,0,0,0,1,1,2,21,11,1,33,2,11,11.65,5,3,0,1,3,1
0,1,1,0,1,1,0,2,18,6,2,26,2,7,9.4,4,3,0,1,3,4
1,0,0,1,0,1,0,2,10,9,1,20,2,10,6.75,1,0,1,4,1,3
1,0,1,1,0,0,1,2,12,3,2,17,1,3,6.100000000000001,5,2,2,1,1,1
0,1,1,1,1,0,1,2,10,11,2,23,1,11,7.300000000000001,0,3,2,2,3,4
1,0,1,1,0,1,1,2,13,12,2,27,2,12,8.9,3,1,1,4,3,1
0,0,0,1,0,1,0,2,7,13,0,20,2,14,6.3500000000000005,5,3,0,1,1,3
1,0,1,0,1,0,0,2,11,7,2,20,1,8,6.700000000000001,1,3,2,0,1,4
1,1,1,0,1,1,0,2,9,10,3,22,2,11,6.999999999999999,3,3,2,2,3,2
0,0,1,0,0,1,1,2,15,4,1,20,2,4,7.5,0,4,0,1,1,1
1,1,0,1,0,0,1,2,9,7,2,18,1,7,5.9,5,3,2,1,3,0
0,0,0,1,1,0,1,2,16,8,0,24,1,8,8.55,3,4,1,4,1,4
1,0,0,0,0,1,0,2,18,8,1,27,2,9,9.7,5,4,3,4,0,0
1,0,0,0,0,1,0,2,14,4,1,19,2,5,7.1000000000000005,2,3,2,2,3,1
0,1,0,0,1,1,1,2,15,14,1,30,2,14,10.0,2,1,1,2,3,2
0,0,0,0,0,0,1,2,14,6,0,20,1,6,7.250000000000001,2,4,3,0,0,4
1,0,0,1,0,1,0,2,14,6,1,21,2,7,7.6000000000000005,6,0,1,2,3,0
0,1,0,1,1,0,1,2,10,6,1,17,1,6,5.8500000000000005,1,0,2,0,2,0
1,0,1,0,1,0,1,2,14,10,2,26,1,10,8.650000000000002,2,4,1,0,3,3
1,0,0,1,1,1,0,2,16,10,1,27,2,11,9.4,5,3,0,1,1,3
1,0,1,0,1,0,1,2,10,13,2,25,1,13,7.800000000000001,0,3,1,1,1,0
0,1,0,1,0,1,1,2,16,10,1,27,2,10,9.4,3,0,3,2,1,0
1,0,0,0,1,1,1,2,11,13,1,25,2,13,8.15,1,3,2,2,3,3
0,0,0,1,1,0,1,2,14,5,0,19,1,5,7.000000000000001,1,2,0,4,3,0
0,0,1,0,1,1,1,2,7,4,1,12,2,4,4.3,5,3,0,1,1,4
0,1,1,0,1,0,1,2,20,7,2,29,1,7,10.3,3,2,1,4,1,4
1,0,1,0,0,1,0,2,15,8,2,25,2,9,8.700000000000001,0,2,2,1,3,3
1,1,1,0,1,0,0,2,14,6,3,23,1,7,7.850000000000001,3,3,2,1,3,1
0,1,1,0,1,0,1,2,6,9,2,17,1,9,5.200000000000001,6,3,3,4,2,4
1,1,1,0,1,1,1,2,14,9,3,26,2,9,8.750000000000002,1,4,1,2,2,1
0,1,1,0,1,0,1,2,15,7,2,24,1,7,8.3,0,3,0,1,2,1
0,1,1,0,1,0,0,2,19,6,2,27,1,7,9.650000000000002,4,3,3,3,0,0
0,0,1,1,1,1,1,2,4,11,1,16,2,11,4.85,1,3,2,4,1,1
0,0,0,0,0,0,1,2,17,8,0,25,1,8,8.950000000000001,2,4,3,4,3,1
1,1,0,1,0,1,1,2,18,7,2,27,2,7,9.65,5,3,0,0,1,0
1,1,0,0,1,1,1,2,7,6,2,15,2,6,5.000000000000001,3,2,2,1,3,2
1,1,0,1,1,1,0,2,13,11,2,26,2,12,8.65,1,3,3,4,2,3
1,1,1,1,1,1,0,2,16,13,3,32,2,14,10.55,3,4,3,0,3,1
0,0,0,1,1,0,0,2,13,9,0,22,1,10,7.6000000000000005,5,3,0,4,1,0
0,1,0,0,0,1,0,2,10,5,1,16,2,6,5.75,1,3,2,2,3,0
1,1,1,1,0,0,0,2,11,11,3,25,1,12,7.9,2,3,3,4,2,1
0,1,1,0,0,1,1,2,13,11,2,26,2,11,8.65,1,3,2,1,0,1
1,0,0,1,0,1,0,2,10,9,1,20,2,10,6.75,6,3,0,2,3,2
0,1,0,1,1,0,0,2,21,10,1,32,1,11,11.25,1,3,1,3,1,3
1,0,0,0,1,0,1,2,8,7,1,16,1,7,5.300000000000001,1,3,1,0,1,3
0,1,1,1,0,1,0,2,7,10,2,19,2,11,6.000000000000001,3,3,1,4,0,1
0,1,0,1,0,0,0,2,7,11,1,19,1,12,5.900000000000001,6,3,2,0,3,3
0,0,0,0,0,0,1,2,17,9,0,26,1,9,9.200000000000001,3,1,1,0,3,4
0,1,0,0,1,1,1,2,6,10,1,17,2,10,5.4,6,2,1,3,1,4
0,1,0,1,1,0,0,2,9,8,1,18,1,9,5.95,2,0,1,2,0,0
0,0,0,0,1,0,1,2,14,11,0,25,1,11,8.500000000000002,6,0,2,4,3,3
0,0,0,1,1,1,1,2,9,11,0,20,2,11,6.6499999999999995,1,1,2,1,3,2
1,1,1,1,1,1,1,2,8,9,3,20,2,9,6.3500000000000005,0,0,1,1,3,0
0,0,0,0,1,1,1,2,9,7,0,16,2,7,5.6499999999999995,5,3,2,0,2,4
0,1,0,1,1,1,1,2,15,6,1,22,2,6,8.0,5,4,0,1,0,0
1,1,0,1,0,1,1,2,11,5,2,18,2,5,6.3500000000000005,3,3,3,4,3,0
1,0,0,1,1,0,1,2,9,6,1,16,1,6,5.45,3,3,3,4,0,4
0,0,0,0,1,0,1,2,15,13,0,28,1,13,9.4,0,4,1,4,3,4
0,0,0,0,0,0,1,2,7,12,0,19,1,12,5.950000000000001,4,3,3,1,1,1
1,0,1,0,0,0,1,2,12,6,2,20,1,6,6.850000000000001,5,0,2,4,0,0
1,0,1,1,0,0,1,2,13,7,2,22,1,7,7.500000000000001,5,0,0,4,1,1
0,1,0,0,1,0,0,2,22,11,1,34,1,12,11.9,3,3,3,1,3,3
1,0,1,1,0,1,1,2,8,9,2,19,2,9,6.15,0,3,0,4,2,4
1,0,1,0,0,1,1,2,17,9,2,28,2,9,9.750000000000002,5,3,1,1,1,4
1,0,1,0,1,0,0,2,13,7,2,22,1,8,7.500000000000001,3,3,2,0,1,4
0,1,0,0,0,0,1,2,4,10,1,15,1,10,4.45,1,2,3,1,1,1
0,1,0,0,0,1,1,2,10,10,1,21,2,10,7.0,3,4,3,2,0,4
1,1,0,1,0,1,1,2,12,3,2,17,2,3,6.250000000000001,0,4,2,1,3,2
1,1,1,1,0,0,1,2,20,8,3,31,1,8,10.75,1,2,3,4,1,4
0,0,1,1,1,1,1,2,10,9,1,20,2,9,6.75,6,2,2,4,3,4
1,0,1,1,0,1,1,2,16,8,2,26,2,8,9.100000000000001,6,3,3,3,3,0
1,0,1,0,0,1,0,2,18,8,2,28,2,9,9.9,0,2,3,0,3,0
1,1,0,1,1,0,1,2,5,13,2,20,1,13,5.800000000000001,5,3,0,1,2,4
0,0,1,1,0,1,1,2,10,7,1,18,2,7,6.25,5,3,2,3,2,4
0,0,0,1,1,1,0,2,18,6,0,24,2,7,9.0,2,2,3,1,2,3
0,0,0,0,1,1,0,2,11,11,0,22,2,12,7.45,1,3,2,1,3,0
1,1,0,1,0,0,1,2,10,6,2,18,1,6,6.050000000000001,3,3,2,0,0,4
1,0,1,0,1,0,1,2,6,10,2,18,1,10,5.450000000000001,2,2,0,3,2,0
0,1,0,1,0,0,1,2,17,5,1,23,1,5,8.4,6,1,1,2,2,0
0,0,0,1,0,0,0,2,16,10,0,26,1,11,9.05,6,2,3,4,3,1
1,1,1,0,1,1,1,2,11,11,3,25,2,11,8.05,5,1,0,4,3,4
0,1,0,0,1,1,1,2,14,10,1,25,2,10,8.600000000000001,5,2,1,4,3,2
1,0,0,0,1,1,1,2,15,6,1,22,2,6,8.0,1,2,3,1,1,4
1,1,0,0,0,1,0,2,13,8,2,23,2,9,7.9,2,3,2,0,1,4
0,0,0,1,0,0,1,2,8,7,0,15,1,7,5.1000000000000005,2,3,3,1,3,1
0,0,0,0,0,0,0,2,10,10,0,20,1,11,6.65,6,0,0,0,3,0
1,1,1,1,1,0,0,2,14,6,3,23,1,7,7.850000000000001,4,3,0,2,3,2
0,0,0,0,1,0,0,2,16,14,0,30,1,15,10.05,6,3,1,4,3,1
1,1,1,1,1,1,0,2,11,10,3,24,2,11,7.8,3,3,0,1,3,3
0,1,0,1,1,1,0,2,9,7,1,17,2,8,5.85,6,1,3,1,3,2
1,0,1,1,1,0,0,2,17,10,2,29,1,11,9.850000000000001,1,3,2,1,2,3
0,1,1,1,0,0,1,2,14,8,2,24,1,8,8.15,6,3,3,4,2,3
1,0,0,0,0,0,0,2,7,9,1,17,1,10,5.400000000000001,1,2,1,4,1,0
1,1,1,1,1,0,1,2,14,11,3,28,1,11,9.100000000000001,1,3,2,1,3,4
0,1,1,0,0,1,0,2,18,6,2,26,2,7,9.4,3,2,0,1,3,4
0,1,1,1,0,0,1,2,17,7,2,26,1,7,9.100000000000001,3,1,1,0,1,0
1,1,0,0,1,0,0,2,15,11,2,28,1,12,9.3,6,0,0,4,3,2
0,0,1,1,1,1,1,2,11,12,1,24,2,12,7.9,3,1,1,1,0,0
1,0,1,0,1,0,0,2,19,12,2,33,1,13,11.150000000000002,5,1,0,1,3,0
0,1,1,1,1,1,1,2,17,6,2,25,2,6,9.000000000000002,6,2,2,1,3,3
1,0,1,0,0,0,0,2,13,9,2,24,1,10,8.0,0,4,3,1,3,2
1,1,1,1,1,0,0,2,8,8,3,19,1,9,5.950000000000001,0,1,3,1,3,0
1,1,1,0,1,1,1,2,12,7,3,22,2,7,7.45,1,3,0,1,1,1
1,0,0,1,0,0,1,2,17,7,1,25,1,7,8.9,0,4,2,1,3,2
0,0,1,1,1,1,1,2,11,10,1,22,2,10,7.4,1,0,3,1,3,3
0,0,1,0,1,1,0,2,17,10,1,28,2,11,9.8,1,0,0,0,2,0
1,0,0,0,0,1,1,2,10,9,1,20,2,9,6.75,3,4,2,1,0,0
0,1,0,1,0,0,1,2,20,13,1,34,1,13,11.6,2,4,2,1,3,4
1,0,0,1,1,1,1,2,16,6,1,23,2,6,8.4,0,2,1,3,1,1
1,0,1,1,1,0,0,2,13,12,2,27,1,13,8.75,6,2,2,1,0,1
1,0,0,1,1,0,1,2,18,13,1,32,1,13,10.799999999999999,6,2,0,4,0,4
0,0,1,0,0,1,1,2,3,10,1,14,2,10,4.2,2,2,3,0,1,2
0,0,0,0,0,0,1,2,18,11,0,29,1,11,10.1,1,0,2,4,3,4
0,0,0,0,0,0,0,2,18,12,0,30,1,13,10.35,6,2,2,3,3,0
0,1,1,1,1,1,1,2,20,11,2,33,2,11,11.450000000000001,2,3,0,0,1,3
0,1,1,1,1,0,0,2,10,5,2,17,1,6,5.800000000000001,2,4,1,1,3,0
0,1,1,1,1,0,1,2,16,11,2,29,1,11,9.700000000000001,2,1,1,2,3,2
1,0,1,0,0,0,0,2,16,10,2,28,1,11,9.450000000000001,6,3,1,4,3,1
1,0,1,1,1,1,0,2,15,13,2,30,2,14,9.950000000000001,6,2,2,1,3,0
0,1,0,1,1,1,0,2,15,9,1,25,2,10,8.75,1,2,1,0,2,4
0,1,1,0,0,0,1,2,21,12,2,35,1,12,11.950000000000001,6,2,1,1,3,1
0,1,1,0,0,1,1,2,13,7,2,22,2,7,7.65,1,1,1,0,2,3
0,0,1,0,0,1,1,2,14,11,1,26,2,11,8.850000000000001,5,2,2,4,3,1
1,0,1,0,1,1,1,2,19,12,2,33,2,12,11.300000000000002,0,3,2,4,2,4
1,1,1,0,1,1,1,2,18,11,3,32,2,11,10.85,1,2,1,1,3,1
1,1,0,1,0,0,1,2,6,10,2,18,1,10,5.450000000000001,0,0,2,4,0,0
0,1,0,0,1,1,0,2,16,9,1,26,2,10,9.15,6,4,3,4,1,1
0,0,1,1,1,1,0,2,19,6,1,26,2,7,9.600000000000001,6,3,2,4,3,0
1,1,1,0,1,0,1,2,13,8,3,24,1,8,7.950000000000001,2,3,0,3,0,3
0,1,0,1,1,1,0,2,14,8,1,23,2,9,8.100000000000001,0,3,1,3,0,4
0,1,1,1,0,0,0,2,12,7,2,21,1,8,7.100000000000001,5,4,3,1,0,2
0,1,0,1,0,1,0,2,13,5,1,19,2,6,6.95,6,3,2,1,1,0
1,1,0,0,0,1,0,2,16,8,2,26,2,9,9.100000000000001,5,2,3,4,3,4
0,1,0,0,0,0,1,2,24,13,1,38,1,13,13.200000000000001,1,1,0,4,3,2
1,1,1,1,0,0,1,2,10,10,3,23,1,10,7.25,5,4,3,2,0,0
1,1,0,1,1,0,0,2,10,12,2,24,1,13,7.550000000000001,0,2,3,1,0,0
1,1,0,0,0,0,0,2,15,11,2,28,1,12,9.3,0,3,1,0,3,2
1,1,0,1,1,0,1,2,15,13,2,30,1,13,9.8,1,3,0,4,0,1
0,0,0,1,1,1,0,2,8,13,0,21,2,14,6.75,1,4,1,4,2,2
0,0,1,1,1,0,0,2,12,10,1,23,1,11,7.650000000000001,6,3,3,0,3,4
0,1,0,0,1,0,1,2,9,4,1,14,1,4,4.95,0,2,0,2,1,0
0,0,0,0,1,0,0,2,14,11,0,25,1,12,8.500000000000002,1,3,2,3,3,0
1,0,1,0,1,1,1,2,17,11,2,30,2,11,10.250000000000002,6,1,2,1,3,0
1,0,0,0,1,1,1,2,19,14,1,34,2,14,11.600000000000001,1,4,0,3,0,0
1,1,1,0,1,1,0,2,20,14,3,37,2,15,12.4,4,0,2,3,2,1
0,1,1,1,0,1,1,2,9,11,2,22,2,11,7.05,5,3,3,1,1,2
0,1,1,1,1,0,1,2,16,8,2,26,1,8,8.950000000000001,1,2,3,1,1,0
1,1,1,0,1,0,1,2,15,7,3,25,1,7,8.5,1,3,0,0,3,4
0,0,0,0,0,1,1,2,7,11,0,18,2,11,5.8500000000000005,5,2,0,3,0,4
0,0,0,0,1,0,1,2,14,7,0,21,1,7,7.500000000000001,0,4,3,1,1,4
0,0,0,0,0,1,1,2,7,6,0,13,2,6,4.6000000000000005,2,3,1,1,3,3
1,0,1,0,1,1,1,2,23,9,2,34,2,9,12.150000000000002,0,3,3,4,3,3
0,1,1,0,1,1,1,2,22,7,2,31,2,7,11.250000000000002,1,3,2,2,3,2
0,1,1,1,0,0,1,2,8,7,2,17,1,7,5.500000000000001,5,2,2,0,3,0
1,1,1,1,1,0,1,2,18,8,3,29,1,8,9.95,3,3,2,0,1,3
1,0,1,0,0,1,1,2,8,10,2,20,2,10,6.4,5,2,2,0,3,0
1,0,0,1,1,0,1,2,17,4,1,22,1,4,8.15,3,3,2,2,3,1
0,0,0,1,0,1,0,2,12,5,0,17,2,6,6.3500000000000005,5,0,0,3,3,1
1,1,0,1,0,1,0,2,15,14,2,31,2,15,10.200000000000001,5,1,0,3,3,2
0,1,1,0,1,0,0,2,14,9,2,25,1,10,8.4,5,3,0,1,3,2
0,0,0,1,1,0,1,2,14,10,0,24,1,10,8.250000000000002,2,3,3,0,2,1
0,1,1,0,0,1,1,2,15,12,2,29,2,12,9.700000000000001,3,1,3,0,0,2
0,0,0,0,0,0,0,2,11,11,0,22,1,12,7.300000000000001,2,4,0,0,0,4
0,0,1,1,0,0,1,2,13,6,1,20,1,6,7.050000000000001,1,3,1,3,2,2
0,0,1,1,0,0,1,2,21,10,1,32,1,10,11.25,0,3,3,0,0,0
1,0,0,0,0,1,1,2,16,8,1,25,2,8,8.9,5,1,3,4,1,0
0,1,0,0,0,0,0,2,12,8,1,21,1,9,7.150000000000001,6,3,1,4,3,3
0,0,1,0,1,1,1,2,19,9,1,29,2,9,10.350000000000001,0,1,3,4,1,1
0,1,1,1,1,0,1,2,22,7,2,31,1,7,11.100000000000001,6,3,0,0,2,3
0,0,0,1,0,1,0,2,17,13,0,30,2,14,10.350000000000001,1,3,3,1,3,2
1,1,1,0,0,0,1,2,13,14,3,30,1,14,9.45,1,3,2,0,2,3
0,1,0,1,1,0,1,2,11,10,1,22,1,10,7.250000000000001,2,1,3,4,2,2
1,0,0,0,1,1,1,2,8,6,1,15,2,6,5.2,3,2,2,0,1,0
1,1,0,1,1,0,0,2,2,13,2,17,1,14,4.6000000000000005,2,3,0,1,0,1
1,0,1,0,1,0,0,2,14,12,2,28,1,13,9.150000000000002,3,3,3,4,3,1
1,0,0,0,1,0,0,2,9,9,1,19,1,10,6.2,6,2,3,0,2,3
1,1,0,0,0,1,0,2,11,5,2,18,2,6,6.3500000000000005,2,3,0,1,0,0
0,0,1,0,1,0,1,2,9,7,1,17,1,7,5.7,3,3,3,3,3,3
0,1,1,0,0,0,0,2,14,6,2,22,1,7,7.650000000000001,5,3,0,4,1,4
0,1,1,0,1,0,1,2,18,7,2,27,1,7,9.5,0,1,0,1,3,0
0,1,0,0,0,0,0,2,14,12,1,27,1,13,8.950000000000001,3,3,3,4,2,2
1,0,0,0,0,1,1,2,17,6,1,24,2,6,8.8,5,3,2,1,3,1
1,1,1,0,1,0,1,2,11,8,3,22,1,8,7.15,2,4,0,2,3,4
1,0,0,0,1,0,1,2,19,8,1,28,1,8,9.950000000000001,2,2,0,4,3,1
1,0,0,1,0,0,0,2,19,12,1,32,1,13,10.950000000000001,5,3,0,1,3,4
1,0,1,0,1,0,0,2,21,13,2,36,1,14,12.200000000000001,0,1,3,2,2,4
1,1,1,1,0,0,1,2,19,11,3,33,1,11,11.100000000000001,6,0,2,4,3,4
0,1,0,1,1,1,1,2,21,13,1,35,2,13,12.15,5,3,1,2,3,2
1,1,0,0,1,0,1,2,18,9,2,29,1,9,10.0,1,0,3,2,3,0
1,1,1,0,0,0,1,2,14,6,3,23,1,6,7.850000000000001,0,3,1,0,2,1
0,1,0,1,0,1,0,2,15,8,1,24,2,9,8.5,5,3,0,1,1,0
0,0,1,0,1,1,0,2,11,8,1,20,2,9,6.9,0,3,0,1,1,3
1,1,0,0,1,0,1,2,10,9,2,21,1,9,6.800000000000001,1,4,3,0,2,0
0,0,1,1,0,0,0,2,11,6,1,18,1,7,6.250000000000001,0,3,3,0,0,0
1,0,1,0,0,1,1,2,17,5,2,24,2,5,8.750000000000002,3,1,2,4,0,3
0,0,1,1,1,0,0,2,18,7,1,26,1,8,9.299999999999999,0,4,2,0,1,0
0,0,0,1,1,1,0,2,10,4,0,14,2,5,5.3,6,3,0,4,3,4
0,0,1,0,0,1,0,2,14,7,1,22,2,8,7.8500000000000005,2,4,0,1,3,0
1,0,0,1,0,0,0,2,15,8,1,24,1,9,8.35,5,2,2,0,0,0
1,1,1,1,0,1,1,2,15,11,3,29,2,11,9.65,2,2,1,3,3,0
0,1,0,0,0,0,1,2,18,15,1,34,1,15,11.299999999999999,0,3,0,4,2,1
0,0,1,0,1,0,0,2,12,11,1,24,1,12,7.900000000000001,6,1,3,4,2,0
0,0,0,0,0,1,1,2,11,5,0,16,2,5,5.95,1,1,3,1,3,0
0,1,1,0,0,1,1,2,17,13,2,32,2,13,10.750000000000002,0,3,0,3,3,4
1,0,0,0,0,0,0,2,7,13,1,21,1,14,6.400000000000001,3,3,1,0,2,0
0,0,0,1,1,1,0,2,15,10,0,25,2,11,8.8,4,3,2,2,3,1
0,1,0,0,0,0,1,2,11,6,1,18,1,6,6.250000000000001,4,3,3,4,3,3
0,1,0,1,0,0,1,2,17,8,1,26,1,8,9.15,6,2,2,2,3,2
1,1,0,0,0,0,0,2,20,7,2,29,1,8,10.3,6,0,2,4,3,0
1,1,0,0,1,1,1,2,8,4,2,14,2,4,4.9,0,2,3,4,0,0
1,0,1,0,0,1,0,2,14,5,2,21,2,6,7.550000000000001,5,3,1,1,3,1
0,0,0,0,1,1,0,2,17,4,0,21,2,5,8.100000000000001,6,2,1,1,1,0
1,0,0,0,0,0,0,2,13,3,1,17,1,4,6.300000000000001,5,2,0,3,2,2
0,0,0,0,0,0,1,2,21,6,0,27,1,6,10.05,3,3,3,1,3,1
0,0,1,1,0,0,0,2,12,11,1,24,1,12,7.900000000000001,6,3,0,1,2,0
0,1,0,1,0,0,1,2,10,6,1,17,1,6,5.8500000000000005,6,3,2,3,3,2
0,0,0,0,1,0,1,2,15,6,0,21,1,6,7.65,2,2,2,2,2,1
0,0,0,0,1,0,1,2,14,10,0,24,1,10,8.250000000000002,0,2,1,1,2,1
0,1,0,1,1,0,0,2,10,9,1,20,1,10,6.6000000000000005,3,2,1,1,3,0
0,1,0,0,1,1,1,2,15,9,1,25,2,9,8.75,6,3,0,4,3,1
0,1,0,0,0,0,0,2,18,4,1,23,1,5,8.549999999999999,0,2,0,1,3,3
1,0,0,0,1,1,1,2,16,7,1,24,2,7,8.65,1,2,0,4,2,3
1,1,0,0,1,1,1,2,15,9,2,26,2,9,8.950000000000001,6,0,2,4,1,4
0,0,1,0,1,0,1,2,10,9,1,20,1,9,6.6000000000000005,6,3,1,4,1,4
0,1,1,0,1,0,0,2,11,13,2,26,1,14,8.200000000000001,0,3,2,1,3,0
1,0,0,1,0,0,0,2,10,8,1,19,1,9,6.3500000000000005,1,3,0,0,3,0
1,1,1,1,0,1,1,2,13,7,3,23,2,7,7.8500000000000005,5,1,3,0,1,3
0,0,1,0,0,0,0,2,17,4,1,22,1,5,8.15,3,2,3,3,0,1
1,1,1,0,1,0,1,2,11,10,3,24,1,10,7.65,0,3,3,1,3,1
1,1,1,1,1,0,1,2,8,10,3,21,1,10,6.450000000000001,3,1,0,4,2,4
1,1,0,1,1,1,0,2,14,10,2,26,2,11,8.800000000000002,6,3,3,1,2,0
0,1,0,0,1,1,0,2,21,12,1,34,2,13,11.9,5,4,2,0,3,0
1,1,1,1,0,0,0,2,19,9,3,31,1,10,10.600000000000001,5,3,2,2,2,0
1,0,1,1,0,1,1,2,14,13,2,29,2,13,9.550000000000002,1,3,2,0,3,3
1,0,0,0,0,1,0,2,14,13,1,28,2,14,9.350000000000001,0,4,0,4,0,3
0,1,0,0,1,1,0,2,15,8,1,24,2,9,8.5,1,3,1,2,3,3
0,1,0,0,0,1,1,2,4,11,1,16,2,11,4.85,2,1,3,1,1,0
1,1,1,1,1,1,1,2,8,4,3,15,2,4,5.1000000000000005,1,1,3,1,3,1
1,1,1,0,1,0,0,2,14,5,3,22,1,6,7.600000000000001,6,3,1,0,2,1
0,1,0,1,0,0,1,2,14,4,1,19,1,4,6.950000000000001,1,3,2,0,1,4
1,0,1,1,1,1,1,2,14,6,2,22,2,6,7.800000000000001,4,3,0,1,3,0
0,0,1,0,0,0,1,2,4,7,1,12,1,7,3.7,3,1,3,4,0,0
0,1,1,1,1,1,1,2,19,9,2,30,2,9,10.550000000000002,2,2,2,1,3,1
1,0,1,1,0,0,1,2,13,15,2,30,1,15,9.5,2,2,3,4,2,0
0,1,1,1,0,0,0,2,10,5,2,17,1,6,5.800000000000001,5,0,0,4,3,0
0,1,0,1,1,0,1,2,13,11,1,25,1,11,8.3,1,2,0,1,1,0
0,1,1,0,0,0,1,2,11,13,2,26,1,13,8.200000000000001,6,2,0,0,3,0
0,1,1,1,0,0,1,2,7,7,2,16,1,7,5.100000000000001,3,1,0,0,0,0
1,0,0,0,1,0,0,2,13,6,1,20,1,7,7.050000000000001,5,1,0,1,0,4
1,0,0,0,0,1,0,2,16,9,1,26,2,10,9.15,1,4,2,1,1,1
0,0,0,0,1,1,1,2,10,7,0,17,2,7,6.05,1,3,0,4,3,4
1,1,1,1,1,1,1,2,16,11,3,30,2,11,10.05,2,1,2,4,3,1
1,0,0,0,0,1,0,2,16,6,1,23,2,7,8.4,1,3,1,4,3,3
1,0,0,0,1,0,0,2,10,5,1,16,1,6,5.6000000000000005,1,0,1,1,2,0
1,0,1,0,0,1,0,2,15,12,2,29,2,13,9.700000000000001,6,3,0,4,3,2
1,0,0,1,1,0,0,2,14,14,1,29,1,15,9.450000000000001,6,3,3,3,2,4
0,0,1,1,0,1,1,2,10,12,1,23,2,12,7.5,3,0,0,2,3,4
1,1,0,0,1,0,0,2,19,9,2,30,1,10,10.400000000000002,1,3,3,1,3,3
1,1,0,0,0,0,0,2,21,12,2,35,1,13,11.950000000000001,4,2,1,4,1,0
0,1,1,1,0,1,1,2,17,12,2,31,2,12,10.500000000000002,5,1,2,4,2,4
0,0,0,1,0,1,1,2,21,14,0,35,2,14,12.200000000000001,1,3,1,1,3,1
0,1,1,1,0,1,1,2,15,7,2,24,2,7,8.450000000000001,1,3,1,1,3,4
0,0,1,0,1,1,0,2,15,7,1,23,2,8,8.25,5,4,0,4,1,0
1,0,0,1,0,1,0,2,6,9,1,16,2,10,5.15,2,3,0,4,0,1
0,1,0,0,0,1,1,2,16,6,1,23,2,6,8.4,0,3,1,4,3,2
1,1,1,0,0,0,1,2,12,10,3,25,1,10,8.05,5,2,3,1,1,0
1,0,1,1,1,1,0,2,13,11,2,26,2,12,8.65,1,4,0,4,0,3
1,0,1,1,0,0,0,2,16,6,2,24,1,7,8.450000000000001,1,2,3,0,0,3
1,1,0,1,1,1,1,2,11,8,2,21,2,8,7.1000000000000005,0,2,1,2,1,0
1,0,1,1,1,0,0,2,10,7,2,19,1,8,6.300000000000001,6,3,0,3,3,1
0,1,1,0,1,0,1,2,11,11,2,24,1,11,7.700000000000001,3,0,1,4,3,1
0,1,0,1,0,1,0,2,18,5,1,24,2,6,8.95,6,3,3,3,3,2
1,0,0,0,1,0,1,2,11,13,1,25,1,13,8.0,5,2,2,1,3,2
1,0,0,1,1,1,0,2,16,7,1,24,2,8,8.65,1,4,1,4,3,1
0,1,0,1,0,0,1,2,5,7,1,13,1,7,4.1000000000000005,3,1,3,3,0,0
0,0,1,1,1,0,1,2,13,12,1,26,1,12,8.549999999999999,1,0,2,0,0,0
1,1,1,0,0,0,1,2,14,11,3,28,1,11,9.100000000000001,3,2,3,0,2,0
1,1,0,1,1,1,0,2,6,12,2,20,2,13,6.1000000000000005,0,3,0,4,3,3
0,1,0,0,0,1,0,2,11,12,1,24,2,13,7.9,6,2,1,4,3,0
0,1,1,1,0,0,1,2,15,9,2,26,1,9,8.8,1,1,0,1,0,4
1,1,1,0,0,1,1,2,17,13,3,33,2,13,10.950000000000001,6,2,0,0,0,3
1,1,1,1,1,1,1,2,16,7,3,26,2,7,9.05,5,1,1,4,2,2
1,0,0,1,0,0,1,2,15,10,1,26,1,10,8.85,3,3,1,1,0,3
0,1,1,0,0,1,1,2,8,13,2,23,2,13,7.15,1,2,2,4,0,2
0,1,0,1,0,0,1,2,22,14,1,37,1,14,12.65,5,0,1,4,3,1
0,1,1,0,1,0,0,2,9,13,2,24,1,14,7.4,6,3,2,4,3,2
0,1,1,1,0,0,1,2,10,12,2,24,1,12,7.550000000000001,6,3,1,2,2,0
1,1,1,0,1,1,0,2,15,6,3,24,2,7,8.4,3,3,1,4,3,3
0,1,1,0,0,0,0,2,15,10,2,27,1,11,9.05,2,1,3,0,2,0
1,0,0,0,0,1,0,2,12,7,1,20,2,8,7.050000000000001,0,3,3,1,3,4
